BUNDLE;GZIP;SIZE
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editableui/inline/inlineeditableuiview.ts;242;637
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/accessibilityhelp/accessibilityhelp.ts;477;1539
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/accessibilityhelp/accessibilityhelpcontentview.ts;490;1337
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/bodycollection.ts;244;742
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/boxed/boxededitoruiview.ts;234;760
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/editorui.ts;1101;5253
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/editoruiview.ts;101;193
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/editorui/poweredby.ts;900;3209
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/focuscycler.ts;530;2185
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/formheader/formheaderview.ts;201;565
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/highlightedtext/buttonlabelwithhighlightview.ts;113;216
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/highlightedtext/highlightedtextview.ts;269;725
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/highlightedtext/labelwithhighlightview.ts;118;216
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/icon/iconview.ts;632;2134
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/iframe/iframeview.ts;145;279
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/input/inputbase.ts;374;1411
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/input/inputview.ts;94;167
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/inputnumber/inputnumberview.ts;129;275
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/inputtext/inputtextview.ts;81;118
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/label/labelview.ts;137;281
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/labeledfield/labeledfieldview.ts;377;1585
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/labeledfield/utils.ts;169;893
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/list/listitemgroupview.ts;250;633
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/list/listitemview.ts;155;348
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/list/listseparatorview.ts;86;121
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/list/listview.ts;521;2288
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenubuttonview.ts;218;570
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenulistitembuttonview.ts;112;191
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenulistitemfiledialogbuttonview.ts;113;196
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenulistitemview.ts;111;211
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenulistview.ts;200;476
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenupanelview.ts;235;586
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarmenuview.ts;557;2020
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/menubarview.ts;774;2797
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/menubar/utils.ts;2014;9109
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/model.ts;62;77
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/notification/notification.ts;197;658
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/panel/balloon/balloonpanelview.ts;1055;6344
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/panel/balloon/contextualballoon.ts;1344;6566
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/panel/sticky/stickypanelview.ts;571;2730
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/search/filtergroupanditemnames.ts;171;431
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/search/searchinfoview.ts;168;394
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/search/searchresultsview.ts;185;547
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/search/text/searchtextqueryview.ts;282;966
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/search/text/searchtextview.ts;648;2545
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/spinner/spinnerview.ts;125;271
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/template.ts;1548;6457
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/textarea/textareaview.ts;617;2256
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/balloon/balloontoolbar.ts;977;3991
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/block/blockbuttonview.ts;137;289
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/block/blocktoolbar.ts;1383;5788
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/normalizetoolbarconfig.ts;74;121
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/toolbarlinebreakview.ts;88;127
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/toolbarseparatorview.ts;87;126
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/toolbar/toolbarview.ts;1625;7337
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/tooltipmanager.ts;953;4598
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/view.ts;315;1128
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-ui/src/viewcollection.ts;297;933
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/dist/index.js;16;4
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/src/basecommand.ts;582;1681
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/src/redocommand.ts;162;369
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/src/undo.ts;78;133
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/src/undocommand.ts;189;434
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/src/undoediting.ts;323;1043
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-undo/src/undoui.ts;286;800
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-upload/dist/index.js;15;2
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-upload/src/adapters/base64uploadadapter.ts;218;551
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-upload/src/adapters/simpleuploadadapter.ts;461;1370
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-upload/src/filereader.ts;189;494
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-upload/src/filerepository.ts;726;3272
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/dist/index.js;35;75
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/abortabledebounce.ts;77;145
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/ckeditorerror.ts;297;730
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/collection.ts;829;3859
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/comparearrays.ts;93;166
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/config.ts;282;921
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/count.ts;46;51
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/delay.ts;72;119
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/diff.ts;267;629
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/difftochanges.ts;141;301
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/createelement.ts;123;225
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/emittermixin.ts;481;1792
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/findclosestscrollableancestor.ts;117;223
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/getancestors.ts;81;105
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/getborderwidths.ts;104;225
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/getdatafromelement.ts;62;75
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/getpositionedancestor.ts;66;93
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/getrangefrommouseevent.ts;122;278
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/global.ts;52;74
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/indexof.ts;57;80
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/insertat.ts;53;59
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/iscomment.ts;51;56
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/isnode.ts;75;191
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/isrange.ts;62;75
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/istext.ts;60;73
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/isvalidattributename.ts;58;73
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/isvisible.ts;68;101
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/iswindow.ts;75;106
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/position.ts;513;1844
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/rect.ts;964;3614
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/remove.ts;50;54
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/resizeobserver.ts;251;1021
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/scroll.ts;584;2052
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/setdatainelement.ts;64;77
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/dom/tounit.ts;33;29
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/elementreplacer.ts;131;340
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/emittermixin.ts;951;3224
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/env.ts;338;1025
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/eventinfo.ts;80;133
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/fastdiff.ts;325;1094
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/first.ts;51;56
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/focustracker.ts;489;2169
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/inserttopriorityarray.ts;82;130
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/isiterable.ts;45;47
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/keyboard.ts;635;1774
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/keystrokehandler.ts;181;510
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/language.ts;84;130
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/locale.ts;277;830
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/mix.ts;144;321
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/objecttomap.ts;57;67
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/observablemixin.ts;1054;4054
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/priorities.ts;85;126
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/retry.ts;159;309
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/splicearray.ts;98;176
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/spy.ts;41;47
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/toarray.ts;40;44
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/tomap.ts;42;45
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/translation-service.ts;258;630
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/uid.ts;138;370
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/unicode.ts;302;787
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/verifylicense.ts;200;563
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/version.ts;95;149
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-utils/src/wait.ts;135;267
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-watchdog/dist/index.js;19;13
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-watchdog/src/contextwatchdog.ts;863;3587
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-watchdog/src/editorwatchdog.ts;1325;5498
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-watchdog/src/utils/areconnectedthroughproperties.ts;100;172
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-watchdog/src/utils/getsubnodes.ts;230;547
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-watchdog/src/watchdog.ts;546;2149
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/dist/index.js;236;640
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/highlightstack.ts;253;842
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/utils.ts;772;2759
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/verticalnavigation.ts;534;1776
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widget.ts;1498;6441
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgetresize.ts;586;2593
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgetresize/resizer.ts;1028;4304
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgetresize/resizerstate.ts;439;1679
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgetresize/sizeview.ts;275;731
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgettoolbarrepository.ts;746;2954
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgettypearound/utils.ts;147;361
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-widget/src/widgettypearound/widgettypearound.ts;1752;8207
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-word-count/dist/index.js;13;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-word-count/src/utils.ts;103;172
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/@ckeditor/ckeditor5-word-count/src/wordcount.ts;601;2161
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/blurhash/src/base83.ts;187;430
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/blurhash/src/decode.ts;397;1013
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/blurhash/src/encode.ts;13;0
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/blurhash/src/error.ts;68;92
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/blurhash/src/utils.ts;133;281
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/color-convert/conversions.js;2056;8453
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/color-convert/index.js;3168;13424
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/color-convert/route.js;269;755
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/color-name/index.js;975;3443
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/color-parse/index.mjs;625;1698
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_apply.js;88;192
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arrayEach.js;75;96
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arrayFilter.js;85;119
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arrayLikeKeys.js;171;349
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arrayMap.js;80;105
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arrayPush.js;68;90
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arrayReduce.js;83;114
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_arraySome.js;74;101
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_asciiToArray.js;43;44
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_asciiWords.js;77;99
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_assignMergeValue.js;64;89
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_assignValue.js;98;146
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_assocIndexOf.js;66;86
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseAssign.js;48;51
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseAssignIn.js;48;51
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseAssignValue.js;79;115
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseClone.js;466;1449
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseCreate.js;93;169
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseEach.js;27;20
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseFor.js;25;18
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseForOwn.js;44;48
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseGet.js;85;114
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseGetAllKeys.js;54;66
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseGetTag.js;105;164
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseHasIn.js;52;58
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsArguments.js;65;77
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsEqual.js;77;112
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsEqualDeep.js;233;564
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsMap.js;61;71
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsMatch.js;173;360
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsNative.js;184;353
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsSet.js;61;71
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIsTypedArray.js;235;805
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseIteratee.js;80;117
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseKeys.js;110;176
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseKeysIn.js;112;181
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseMap.js;78;111
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseMatches.js;82;122
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseMatchesProperty.js;94;147
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseMerge.js;104;178
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseMergeDeep.js;185;383
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseProperty.js;44;59
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_basePropertyDeep.js;45;60
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_basePropertyOf.js;44;59
apps/frontend-editor/frontend-editor-ckeditor-web/__liferay__/node_modules/lodash-es/_baseRest.js;48;54
